12,1,1,3,4,2,0,0,2,0,0,1
12,1,2,3,2,1,0,0,1,0,0,1
12,1,3,2,2,3,0,0,3,0,0,1
12,1,4,3,4,3,0,0,3,0,0,1
12,1,5,4,2,2,0,0,2,0,0,1
12,1,6,2,4,1,0,0,1,0,0,1
12,1,7,2,1,3,0,0,3,0,0,1
12,1,8,1,2,1,0,0,1,0,0,1
12,1,9,1,4,4,0,0,4,0,0,1
12,1,10,1,1,4,0,0,4,0,0,1
12,1,11,1,1,3,0,0,3,0,0,1
12,1,12,1,3,1,0,0,1,0,0,1
12,1,13,4,3,3,0,0,3,0,0,1
12,1,14,3,2,4,0,0,4,0,0,1
12,1,15,2,1,2,0,0,2,0,0,1
12,1,16,1,3,2,0,0,2,0,0,1
12,1,17,3,2,2,0,0,2,0,0,1
12,1,18,1,2,4,0,0,4,0,0,1
12,1,19,1,3,4,0,0,4,0,0,1
12,1,20,1,1,2,0,0,1,0,0,0
12,1,21,2,4,4,0,0,4,0,0,1
12,1,22,1,1,1,0,0,1,0,0,1
12,1,23,4,4,4,0,0,4,0,0,1
12,1,24,1,3,3,0,0,3,0,0,1
12,1,25,4,3,4,0,0,4,0,0,1
12,1,26,1,4,3,0,0,3,0,0,1
12,1,27,2,1,1,0,0,1,0,0,1
12,1,28,2,4,4,0,0,4,0,0,1
12,1,29,2,4,1,0,0,1,0,0,1
12,1,30,3,2,2,0,0,2,0,0,1
12,1,31,4,4,3,0,0,3,0,0,1
12,1,32,3,1,4,0,0,4,0,0,1
12,1,33,3,1,2,0,0,2,0,0,1
12,1,34,3,1,2,0,0,2,0,0,1
12,1,35,2,3,4,0,0,4,0,0,1
12,1,36,3,3,3,0,0,3,0,0,1
12,1,37,4,2,1,0,0,1,0,0,1
12,1,38,2,2,1,0,0,1,0,0,1
12,1,39,1,1,3,0,0,3,0,0,1
12,1,40,2,1,1,0,0,1,0,0,1
12,1,41,3,2,1,0,0,1,0,0,1
12,1,42,1,2,3,0,0,3,0,0,1
12,1,43,1,4,2,0,0,2,0,0,1
12,1,44,1,4,3,0,0,3,0,0,1
12,1,45,3,4,4,0,0,4,0,0,1
12,1,46,2,2,2,0,0,2,0,0,1
12,1,47,4,2,1,0,0,1,0,0,1
12,1,48,1,4,2,0,0,2,0,0,1
12,1,49,1,4,3,0,0,3,0,0,1
12,1,50,3,2,2,0,0,2,0,0,1
12,1,51,3,3,2,0,0,2,0,0,1
12,1,52,4,2,4,0,0,4,0,0,1
12,1,53,1,4,3,0,0,3,0,0,1
12,1,54,2,2,3,0,0,3,0,0,1
12,1,55,4,3,4,0,0,4,0,0,1
12,1,56,3,4,3,0,0,3,0,0,1
12,1,57,4,3,3,0,0,3,0,0,1
12,1,58,4,3,3,0,0,3,0,0,1
12,1,59,1,3,3,0,0,3,0,0,1
12,1,60,4,1,4,0,0,4,0,0,1
12,1,61,1,4,1,0,0,1,0,0,1
12,1,62,3,1,4,0,0,4,0,0,1
12,1,63,3,3,2,0,0,2,0,0,1
12,1,64,2,2,4,0,0,4,0,0,1
12,1,65,2,3,2,0,0,2,0,0,1
