1,1,1,1,1,1,0,0,1,0,0,1
1,1,2,2,4,1,0,0,1,0,0,1
1,1,3,2,3,2,0,0,4,0,0,0
1,1,4,3,1,1,0,0,1,0,0,1
1,1,5,1,3,1,0,0,1,0,0,1
1,1,6,4,2,2,0,0,4,0,0,0
1,1,7,1,4,4,0,0,4,0,0,1
1,1,8,1,2,4,0,0,4,0,0,1
1,1,9,4,4,2,0,0,3,0,0,0
1,1,10,4,3,3,0,0,3,0,0,1
1,1,11,4,1,1,0,0,1,0,0,1
1,1,12,3,2,4,2,2,4,0,1,1
1,1,13,2,1,2,4,1,3,0,1,0
1,1,14,3,3,3,3,3,3,1,1,1
1,1,15,2,2,1,2,4,1,1,0,1
1,1,16,3,4,3,3,4,3,1,1,1
2,1,1,4,2,2,0,0,2,0,0,1
2,1,2,1,2,2,0,0,4,0,0,0
2,1,3,3,1,4,0,0,4,0,0,1
2,1,4,1,4,3,0,0,3,0,0,1
2,1,5,3,4,3,0,0,3,0,0,1
2,1,6,3,2,2,0,0,2,0,0,1
2,1,7,1,3,3,0,0,3,0,0,1
2,1,8,2,3,1,0,0,1,0,0,1
2,1,9,4,4,4,0,0,4,0,0,1
2,1,10,2,4,4,0,0,4,0,0,1
2,1,11,4,3,3,0,0,2,0,0,0
2,1,12,4,1,3,4,3,3,1,0,1
2,1,13,1,1,3,2,3,1,0,0,0
2,1,14,2,1,1,4,1,1,0,1,1
2,1,15,2,2,1,2,2,1,1,1,1
2,1,16,3,3,1,4,3,4,0,1,0
3,1,1,4,2,3,0,0,3,0,0,1
3,1,2,3,2,1,0,0,1,0,0,1
3,1,3,2,2,3,0,0,2,0,0,0
3,1,4,3,3,1,0,0,1,0,0,1
3,1,5,4,1,1,0,0,1,0,0,1
3,1,6,1,2,3,0,0,2,0,0,0
3,1,7,4,3,3,0,0,3,0,0,1
3,1,8,3,4,4,0,0,4,0,0,1
3,1,9,2,1,1,0,0,1,0,0,1
3,1,10,1,3,1,0,0,1,0,0,1
3,1,11,1,4,2,0,0,2,0,0,1
3,1,12,4,4,4,2,1,3,0,0,0
3,1,13,1,1,4,3,1,4,0,1,1
3,1,14,3,1,1,3,1,1,1,1,1
3,1,15,2,3,4,2,3,4,1,1,1
3,1,16,2,4,4,2,4,4,1,1,1
6,1,1,4,3,1,0,0,1,0,0,1
6,1,2,2,2,1,0,0,1,0,0,1
6,1,3,3,2,3,0,0,3,0,0,1
6,1,4,1,3,2,0,0,4,0,0,0
6,1,5,4,4,2,0,0,2,0,0,1
6,1,6,2,1,2,0,0,3,0,0,0
6,1,7,2,3,4,0,0,4,0,0,1
6,1,8,4,2,4,0,0,3,0,0,0
6,1,9,1,4,4,0,0,4,0,0,1
6,1,10,2,4,4,0,0,4,0,0,1
6,1,11,3,1,3,0,0,3,0,0,1
6,1,12,3,3,4,1,3,4,0,1,1
6,1,13,1,2,4,1,2,4,1,1,1
6,1,14,3,4,2,3,1,2,1,0,1
6,1,15,4,1,3,4,1,3,1,1,1
6,1,16,1,1,1,1,1,1,1,1,1
9,1,1,4,1,2,0,0,4,0,0,0
9,1,2,3,4,1,0,0,1,0,0,1
9,1,3,3,3,3,0,0,3,0,0,1
9,1,4,4,3,4,0,0,4,0,0,1
9,1,5,1,1,4,0,0,4,0,0,1
9,1,6,2,3,2,0,0,2,0,0,1
9,1,7,3,2,3,0,0,3,0,0,1
9,1,8,3,1,3,0,0,3,0,0,1
9,1,9,1,4,4,0,0,4,0,0,1
9,1,10,4,2,2,0,0,2,0,0,1
9,1,11,2,1,4,0,0,4,0,0,1
9,1,12,4,4,3,3,1,3,0,0,1
9,1,13,1,3,3,1,3,4,1,1,0
9,1,14,2,2,1,2,2,1,1,1,1
9,1,15,1,2,1,1,4,1,1,0,1
9,1,16,2,4,1,2,4,1,1,1,1
10,1,1,2,2,3,0,0,2,0,0,0
10,1,2,3,1,2,0,0,4,0,0,0
10,1,3,1,2,3,0,0,3,0,0,1
10,1,4,1,4,1,0,0,1,0,0,1
