6,1,1,1,3,3,0,0,1,0,0,0
6,1,2,1,2,4,0,0,2,0,0,0
6,1,3,3,4,3,0,0,3,0,0,1
6,1,4,1,3,1,0,0,1,0,0,1
6,1,5,3,1,4,0,0,4,0,0,1
6,1,6,2,2,1,0,0,1,0,0,1
6,1,7,2,1,3,0,0,3,0,0,1
6,1,8,2,4,3,0,0,3,0,0,1
6,1,9,1,3,2,0,0,2,0,0,1
6,1,10,2,3,1,0,0,1,0,0,1
6,1,11,4,4,2,0,0,2,0,0,1
6,1,12,2,2,2,0,0,2,0,0,1
6,1,13,3,2,4,0,0,4,0,0,1
6,1,14,4,1,2,0,0,1,0,0,0
6,1,15,4,4,1,0,0,1,0,0,1
6,1,16,4,2,4,0,0,4,0,0,1
6,1,17,3,2,3,0,0,3,0,0,1
6,1,18,3,2,4,0,0,4,0,0,1
6,1,19,2,2,1,0,0,1,0,0,1
6,1,20,2,3,3,0,0,3,0,0,1
6,1,21,1,2,3,0,0,3,0,0,1
6,1,22,1,2,4,0,0,4,0,0,1
6,1,23,3,4,1,0,0,1,0,0,1
6,1,24,1,3,2,0,0,2,0,0,1
6,1,25,2,1,2,0,0,2,0,0,1
6,1,26,2,3,1,0,0,1,0,0,1
6,1,27,1,4,2,0,0,1,0,0,0
6,1,28,2,3,1,0,0,1,0,0,1
6,1,29,4,2,4,0,0,3,0,0,0
6,1,30,3,1,4,0,0,4,0,0,1
6,1,31,3,1,2,0,0,2,0,0,1
6,1,32,4,4,1,0,0,1,0,0,1
6,1,33,4,3,4,0,0,4,0,0,1
6,1,34,4,2,3,0,0,3,0,0,1
6,1,35,1,2,1,0,0,1,0,0,1
6,1,36,2,2,2,0,0,2,0,0,1
6,1,37,1,2,1,0,0,1,0,0,1
6,1,38,2,2,3,0,0,3,0,0,1
6,1,39,3,3,4,0,0,4,0,0,1
6,1,40,3,2,4,0,0,4,0,0,1
6,1,41,2,1,2,0,0,2,0,0,1
6,1,42,4,1,4,0,0,4,0,0,1
6,1,43,1,2,1,0,0,1,0,0,1
6,1,44,4,1,2,0,0,4,0,0,0
6,1,45,1,4,4,0,0,1,0,0,0
6,1,46,2,4,2,0,0,2,0,0,1
6,1,47,3,4,2,0,0,2,0,0,1
6,1,48,2,4,4,0,0,4,0,0,1
6,1,49,3,4,4,0,0,4,0,0,1
6,1,50,4,2,3,0,0,3,0,0,1
6,1,51,1,1,4,0,0,4,0,0,1
6,1,52,2,1,3,0,0,3,0,0,1
6,1,53,4,3,4,0,0,4,0,0,1
6,1,54,1,2,1,0,0,1,0,0,1
6,1,55,3,1,3,0,0,3,0,0,1
6,1,56,2,4,3,0,0,3,0,0,1
6,1,57,1,2,2,0,0,2,0,0,1
6,1,58,1,1,3,0,0,3,0,0,1
6,1,59,3,4,2,0,0,2,0,0,1
6,1,60,1,1,1,0,0,1,0,0,1
6,1,61,1,3,1,0,0,1,0,0,1
6,1,62,2,4,3,0,0,3,0,0,1
6,1,63,2,3,2,0,0,2,0,0,1
6,1,64,3,3,1,0,0,1,0,0,1
6,1,65,1,4,4,0,0,2,0,0,0
6,1,66,3,1,1,0,0,1,0,0,1
6,1,67,4,3,2,0,0,2,0,0,1
6,1,68,4,2,4,0,0,4,0,0,1
6,1,69,1,3,3,0,0,3,0,0,1
6,1,70,1,1,4,0,0,4,0,0,1
6,1,71,3,1,1,0,0,1,0,0,1
6,1,72,2,3,3,0,0,3,0,0,1
6,1,73,3,2,3,0,0,3,0,0,1
6,1,74,1,2,2,0,0,2,0,0,1
6,1,75,1,4,2,0,0,2,0,0,1
6,1,76,2,2,1,0,0,1,0,0,1
6,1,77,4,4,4,0,0,2,0,0,0
6,1,78,3,1,4,0,0,4,0,0,1
6,1,79,4,2,3,0,0,3,0,0,1
6,1,80,3,4,3,0,0,3,0,0,1
6,1,81,3,4,2,0,0,2,0,0,1
6,1,82,4,4,4,0,0,4,0,0,1
6,1,83,1,1,2,0,0,2,0,0,1
6,1,84,2,1,2,0,0,2,0,0,1
6,1,85,1,1,4,0,0,4,0,0,1
6,1,86,1,1,2,0,0,2,0,0,1
6,1,87,4,1,2,0,0,2,0,0,1
6,1,88,1,1,2,0,0,2,0,0,1
6,1,89,3,3,1,0,0,1,0,0,1
6,1,90,3,2,4,0,0,1,0,0,0
6,1,91,2,1,1,0,0,1,0,0,1
6,1,92,1,3,4,0,0,4,0,0,1
6,1,93,3,4,3,0,0,3,0,0,1
6,1,94,2,3,4,0,0,4,0,0,1
6,1,95,4,1,3,0,0,1,0,0,0
6,1,96,1,1,1,0,0,1,0,0,1
6,1,97,2,2,1,0,0,1,0,0,1
6,1,98,3,2,2,0,0,2,0,0,1
6,1,99,3,3,1,0,0,1,0,0,1
6,1,100,2,1,4,0,0,4,0,0,1
6,1,101,3,3,4,0,0,4,0,0,1
6,1,102,2,4,3,0,0,3,0,0,1
6,1,103,3,4,3,0,0,3,0,0,1
6,1,104,4,3,3,0,0,3,0,0,1
6,1,105,3,3,3,0,0,3,0,0,1
6,1,106,1,3,1,0,0,1,0,0,1
